ics;dcs;l2cs;icw;dcw;l2cw;iwidth;cbs;pn;energy;cycles;
8192;2048;131072;4;2;8;4;16;4;3.6373;6.20715e+07;
8192;2048;131072;4;2;8;4;16;8;3.65024;3.18165e+07;
8192;2048;131072;4;2;8;4;16;16;3.72126;1.80051e+07;
8192;2048;131072;4;2;8;8;16;2;10.3327;9.53791e+07;
8192;2048;131072;4;2;8;8;16;4;10.3933;5.20015e+07;
8192;2048;131072;4;2;8;8;16;8;10.4281;2.72534e+07;
8192;2048;131072;4;2;8;8;16;16;10.5667;1.61125e+07;
8192;2048;131072;4;4;2;1;16;2;1.53676;2.16971e+08;
8192;2048;131072;4;4;2;1;16;4;1.58408;1.17697e+08;
8192;2048;131072;4;4;2;1;16;8;1.60457;6.08448e+07;
8192;2048;131072;4;4;2;1;16;16;1.6743;3.38181e+07;
8192;2048;131072;4;4;2;2;16;2;1.66631;1.49917e+08;
8192;2048;131072;4;4;2;2;16;4;1.70901;8.19123e+07;
8192;2048;131072;4;4;2;2;16;8;1.73025;4.26926e+07;
8192;2048;131072;4;4;2;2;16;16;1.79971;2.41904e+07;
8192;2048;131072;4;4;2;4;16;2;2.69721;1.13564e+08;
8192;2048;131072;4;4;2;4;16;4;2.74341;6.22145e+07;
8192;2048;131072;4;4;2;4;16;8;2.76384;3.23178e+07;
8192;2048;131072;4;4;2;4;16;16;2.82801;1.805e+07;
8192;2048;131072;4;4;2;8;16;2;7.81472;9.54374e+07;
8192;2048;131072;4;4;2;8;16;4;7.87562;5.20696e+07;
8192;2048;131072;4;4;2;8;16;8;7.91309;2.73749e+07;
8192;2048;131072;4;4;2;8;16;16;8.04936;1.61327e+07;
8192;2048;131072;4;4;4;1;16;2;1.6212;2.16642e+08;
8192;2048;131072;4;4;4;1;16;4;1.66856;1.17466e+08;
8192;2048;131072;4;4;4;1;16;8;1.6846;6.03134e+07;
8192;2048;131072;4;4;4;1;16;16;1.75838;3.37456e+07;
8192;2048;131072;4;4;4;2;16;2;1.75116;1.49582e+08;
8192;2048;131072;4;4;4;2;16;4;1.79358;8.16537e+07;
8192;2048;131072;4;4;4;2;16;8;1.80972;4.21465e+07;
8192;2048;131072;4;4;4;2;16;16;1.88444;2.41321e+07;
8192;2048;131072;4;4;4;4;16;2;2.78454;1.13228e+08;
8192;2048;131072;4;4;4;4;16;4;2.83015;6.194e+07;
8192;2048;131072;4;4;4;4;16;8;2.84363;3.17785e+07;
8192;2048;131072;4;4;4;4;16;16;2.91565;1.8004e+07;
8192;2048;131072;4;4;4;8;16;2;7.89443;9.52619e+07;
8192;2048;131072;4;4;4;8;16;4;7.95501;5.19218e+07;
8192;2048;131072;4;4;4;8;16;8;7.99142;2.72708e+07;
8192;2048;131072;4;4;4;8;16;16;8.12876;1.60961e+07;
8192;2048;131072;4;4;8;1;16;2;1.63271;2.16616e+08;
8192;2048;131072;4;4;8;1;16;4;1.68084;1.17602e+08;
8192;2048;131072;4;4;8;1;16;8;1.69617;6.03121e+07;
8192;2048;131072;4;4;8;1;16;16;1.76926;3.37098e+07;
8192;2048;131072;4;4;8;2;16;2;1.76287;1.49607e+08;
8192;2048;131072;4;4;8;2;16;4;1.80597;8.1773e+07;
8192;2048;131072;4;4;8;2;16;8;1.82158;4.2163e+07;
8192;2048;131072;4;4;8;2;16;16;1.89549;2.41077e+07;
8192;2048;131072;4;4;8;4;16;2;2.79665;1.13256e+08;
8192;2048;131072;4;4;8;4;16;4;2.84329;6.20585e+07;
8192;2048;131072;4;4;8;4;16;8;2.85598;3.17953e+07;
8192;2048;131072;4;4;8;4;16;16;2.92714;1.7989e+07;
8192;2048;131072;4;4;8;8;16;2;7.90569;9.53038e+07;
8192;2048;131072;4;4;8;8;16;4;7.96705;5.19904e+07;
8192;2048;131072;4;4;8;8;16;8;8.00156;2.72392e+07;
8192;2048;131072;4;4;8;8;16;16;8.13919;1.60862e+07;
8192;2048;131072;4;8;2;1;16;2;1.35513;2.16957e+08;
8192;2048;131072;4;8;2;1;16;4;1.40312;1.17706e+08;
8192;2048;131072;4;8;2;1;16;8;1.42395;6.08517e+07;
8192;2048;131072;4;8;2;1;16;16;1.49455;3.38194e+07;
8192;2048;131072;4;8;2;2;16;2;1.44864;1.49925e+08;
8192;2048;131072;4;8;2;2;16;4;1.49171;8.19187e+07;
8192;2048;131072;4;8;2;2;16;8;1.51329;4.26999e+07;
8192;2048;131072;4;8;2;2;16;16;1.5834;2.41899e+07;
8192;2048;131072;4;8;2;4;16;2;2.59248;1.13596e+08;
8192;2048;131072;4;8;2;4;16;4;2.63912;6.22208e+07;
8192;2048;131072;4;8;2;4;16;8;2.65996;3.23262e+07;
8192;2048;131072;4;8;2;4;16;16;2.72494;1.8052e+07;
8192;2048;131072;4;8;2;8;16;2;6.5646;9.54362e+07;
8192;2048;131072;4;8;2;8;16;4;6.62537;5.20315e+07;
8192;2048;131072;4;8;2;8;16;8;6.66362;2.73688e+07;
8192;2048;131072;4;8;2;8;16;16;6.80131;1.61321e+07;
8192;2048;131072;4;8;4;1;16;2;1.41883;2.16651e+08;
8192;2048;131072;4;8;4;1;16;4;1.4666;1.17474e+08;
8192;2048;131072;4;8;4;1;16;8;1.48302;6.0321e+07;
8192;2048;131072;4;8;4;1;16;16;1.5577;3.3747e+07;
8192;2048;131072;4;8;4;2;16;2;1.51254;1.496e+08;
8192;2048;131072;4;8;4;2;16;4;1.55515;8.16605e+07;
8192;2048;131072;4;8;4;2;16;8;1.57162;4.21549e+07;
8192;2048;131072;4;8;4;2;16;16;1.647;2.41309e+07;
8192;2048;131072;4;8;4;4;16;2;2.67255;1.13263e+08;
8192;2048;131072;4;8;4;4;16;4;2.7184;6.19482e+07;
8192;2048;131072;4;8;4;4;16;8;2.73232;3.17867e+07;
8192;2048;131072;4;8;4;4;16;16;2.80522;1.80073e+07;
8192;2048;131072;4;8;4;8;16;2;6.62447;9.52634e+07;
8192;2048;131072;4;8;4;8;16;4;6.6846;5.18867e+07;
8192;2048;131072;4;8;4;8;16;8;6.72171;2.726e+07;
8192;2048;131072;4;8;4;8;16;16;6.86064;1.60981e+07;
8192;2048;131072;4;8;8;1;16;2;1.42748;2.16631e+08;
8192;2048;131072;4;8;8;1;16;4;1.47604;1.1761e+08;
8192;2048;131072;4;8;8;1;16;8;1.49176;6.03195e+07;
8192;2048;131072;4;8;8;1;16;16;1.56571;3.37106e+07;
8192;2048;131072;4;8;8;2;16;2;1.52136;1.49619e+08;
8192;2048;131072;4;8;8;2;16;4;1.56465;8.17784e+07;
8192;2048;131072;4;8;8;2;16;8;1.58061;4.21704e+07;
8192;2048;131072;4;8;8;2;16;16;1.65518;2.41068e+07;
8192;2048;131072;4;8;8;4;16;2;2.6837;1.13294e+08;
8192;2048;131072;4;8;8;4;16;4;2.73051;6.20623e+07;
8192;2048;131072;4;8;8;4;16;8;2.74369;3.18028e+07;
8192;2048;131072;4;8;8;4;16;16;2.81567;1.79916e+07;
8192;2048;131072;4;8;8;8;16;2;6.63305;9.5304e+07;
8192;2048;131072;4;8;8;8;16;4;6.69392;5.1953e+07;
8192;2048;131072;4;8;8;8;16;8;6.72915;2.72305e+07;
8192;2048;131072;4;8;8;8;16;16;6.86821;1.60859e+07;
8192;2048;262144;1;2;2;1;16;2;1.6302;2.17309e+08;
8192;2048;262144;1;2;2;1;16;4;1.66822;1.16081e+08;
8192;2048;262144;1;2;2;1;16;8;1.69254;6.04303e+07;
8192;2048;262144;1;2;2;1;16;16;1.77165;3.4098e+07;
8192;2048;262144;1;2;2;2;16;2;1.93759;1.48819e+08;
8192;2048;262144;1;2;2;2;16;4;1.97011;7.97145e+07;
8192;2048;262144;1;2;2;2;16;8;1.99287;4.17252e+07;
8192;2048;262144;1;2;2;2;16;16;2.07419;2.42191e+07;
8192;2048;262144;1;2;2;4;16;2;3.34661;1.12263e+08;
8192;2048;262144;1;2;2;4;16;4;3.37966;6.00084e+07;
8192;2048;262144;1;2;2;4;16;8;3.40181;3.1323e+07;
8192;2048;262144;1;2;2;4;16;16;3.48266;1.80559e+07;
8192;2048;262144;1;2;2;8;16;2;10.1567;9.47128e+07;
8192;2048;262144;1;2;2;8;16;4;10.2076;5.09853e+07;
8192;2048;262144;1;2;2;8;16;8;10.2577;2.72941e+07;
8192;2048;262144;1;2;2;8;16;16;10.3962;1.61356e+07;
8192;2048;262144;1;2;4;1;16;2;1.65188;2.177e+08;
8192;2048;262144;1;2;4;1;16;4;1.68922;1.16132e+08;
8192;2048;262144;1;2;4;1;16;8;1.71156;6.02623e+07;
8192;2048;262144;1;2;4;1;16;16;1.79164;3.40599e+07;
8192;2048;262144;1;2;4;2;16;2;1.95965;1.49232e+08;
8192;2048;262144;1;2;4;2;16;4;1.9911;7.97546e+07;
8192;2048;262144;1;2;4;2;16;8;2.01164;4.15571e+07;
8192;2048;262144;1;2;4;2;16;16;2.09436;2.41872e+07;
8192;2048;262144;1;2;4;4;16;2;3.37016;1.12696e+08;
8192;2048;262144;1;2;4;4;16;4;3.40202;6.00764e+07;
8192;2048;262144;1;2;4;4;16;8;3.42019;3.1123e+07;
8192;2048;262144;1;2;4;4;16;16;3.50361;1.80314e+07;
8192;2048;262144;1;2;4;8;16;2;10.1771;9.48412e+07;
8192;2048;262144;1;2;4;8;16;4;10.2266;5.09472e+07;
8192;2048;262144;1;2;4;8;16;8;10.2751;2.72141e+07;
8192;2048;262144;1;2;4;8;16;16;10.4148;1.61156e+07;
8192;2048;262144;1;2;8;1;16;2;1.74979;2.18015e+08;
8192;2048;262144;1;2;8;1;16;4;1.7853;1.159e+08;
8192;2048;262144;1;2;8;1;16;8;1.80873;6.02486e+07;
8192;2048;262144;1;2;8;1;16;16;1.88904;3.4058e+07;
8192;2048;262144;1;2;8;2;16;2;2.05816;1.49513e+08;
8192;2048;262144;1;2;8;2;16;4;2.0877;7.95458e+07;
8192;2048;262144;1;2;8;2;16;8;2.10943;4.15451e+07;
8192;2048;262144;1;2;8;2;16;16;2.1923;2.41854e+07;
8192;2048;262144;1;2;8;4;16;2;3.4731;1.12917e+08;
8192;2048;262144;1;2;8;4;16;4;3.50276;5.98829e+07;
8192;2048;262144;1;2;8;4;16;8;3.52118;3.10442e+07;
8192;2048;262144;1;2;8;4;16;16;3.60599;1.80295e+07;
8192;2048;262144;1;2;8;8;16;2;10.2695;9.49092e+07;
8192;2048;262144;1;2;8;8;16;4;10.3176;5.08587e+07;
8192;2048;262144;1;2;8;8;16;8;10.3671;2.72112e+07;
8192;2048;262144;1;2;8;8;16;16;10.5071;1.61157e+07;
8192;2048;262144;1;4;2;1;16;2;1.35377;2.17312e+08;
8192;2048;262144;1;4;2;1;16;4;1.39215;1.16089e+08;
8192;2048;262144;1;4;2;1;16;8;1.41659;6.04291e+07;
8192;2048;262144;1;4;2;1;16;16;1.49626;3.40955e+07;
8192;2048;262144;1;4;2;2;16;2;1.56103;1.48822e+08;
8192;2048;262144;1;4;2;2;16;4;1.59369;7.97054e+07;
8192;2048;262144;1;4;2;2;16;8;1.61655;4.17198e+07;
8192;2048;262144;1;4;2;2;16;16;1.69839;2.42142e+07;
8192;2048;262144;1;4;2;4;16;2;2.62881;1.12233e+08;
8192;2048;262144;1;4;2;4;16;4;2.66195;5.99922e+07;
8192;2048;262144;1;4;2;4;16;8;2.68433;3.13217e+07;
8192;2048;262144;1;4;2;4;16;16;2.76507;1.80395e+07;
8192;2048;262144;1;4;2;8;16;2;7.78351;9.46298e+07;
8192;2048;262144;1;4;2;8;16;4;7.83515;5.09721e+07;
8192;2048;262144;1;4;2;8;16;8;7.88507;2.72821e+07;
8192;2048;262144;1;4;2;8;16;16;8.02316;1.6118e+07;
8192;2048;262144;1;4;4;1;16;2;1.36901;2.17704e+08;
8192;2048;262144;1;4;4;1;16;4;1.4067;1.16139e+08;
8192;2048;262144;1;4;4;1;16;8;1.42914;6.02608e+07;
8192;2048;262144;1;4;4;1;16;16;1.5098;3.4058e+07;
8192;2048;262144;1;4;4;2;16;2;1.57663;1.49237e+08;
8192;2048;262144;1;4;4;2;16;4;1.60821;7.9747e+07;
8192;2048;262144;1;4;4;2;16;8;1.62878;4.15492e+07;
8192;2048;262144;1;4;4;2;16;16;1.71206;2.41831e+07;
8192;2048;262144;1;4;4;4;16;2;2.64542;1.12665e+08;
8192;2048;262144;1;4;4;4;16;4;2.67749;6.00632e+07;
8192;2048;262144;1;4;4;4;16;8;2.69547;3.11057e+07;
8192;2048;262144;1;4;4;4;16;16;2.77904;1.80149e+07;
8192;2048;262144;1;4;4;8;16;2;7.79778;9.47587e+07;
8192;2048;262144;1;4;4;8;16;4;7.84797;5.09347e+07;
8192;2048;262144;1;4;4;8;16;8;7.8962;2.71998e+07;
8192;2048;262144;1;4;4;8;16;16;8.03532;1.60938e+07;
8192;2048;262144;1;4;8;1;16;2;1.43667;2.18017e+08;
8192;2048;262144;1;4;8;1;16;4;1.4725;1.15908e+08;
8192;2048;262144;1;4;8;1;16;8;1.49602;6.02466e+07;
8192;2048;262144;1;4;8;1;16;16;1.57685;3.40566e+07;
8192;2048;262144;1;4;8;2;16;2;1.64471;1.49521e+08;
8192;2048;262144;1;4;8;2;16;4;1.67434;7.9539e+07;
8192;2048;262144;1;4;8;2;16;8;1.69606;4.15376e+07;
8192;2048;262144;1;4;8;2;16;16;1.77946;2.41808e+07;
8192;2048;262144;1;4;8;4;16;2;2.71574;1.12887e+08;
8192;2048;262144;1;4;8;4;16;4;2.74554;5.987e+07;
8192;2048;262144;1;4;8;4;16;8;2.76368;3.10254e+07;
8192;2048;262144;1;4;8;4;16;16;2.84865;1.80123e+07;
8192;2048;262144;1;4;8;8;16;2;7.86113;9.48322e+07;
8192;2048;262144;1;4;8;8;16;4;7.9099;5.08475e+07;
8192;2048;262144;1;4;8;8;16;8;7.95922;2.71975e+07;
8192;2048;262144;1;4;8;8;16;16;8.09844;1.60924e+07;
8192;2048;262144;1;8;2;1;16;2;1.21701;2.17313e+08;
8192;2048;262144;1;8;2;1;16;4;1.25582;1.16098e+08;
8192;2048;262144;1;8;2;1;16;8;1.28065;6.0432e+07;
8192;2048;262144;1;8;2;1;16;16;1.36136;3.40961e+07;
8192;2048;262144;1;8;2;2;16;2;1.36817;1.48836e+08;
8192;2048;262144;1;8;2;2;16;4;1.40102;7.97156e+07;
8192;2048;262144;1;8;2;2;16;8;1.42413;4.17191e+07;
8192;2048;262144;1;8;2;2;16;16;1.50688;2.42141e+07;
8192;2048;262144;1;8;2;4;16;2;2.52897;1.12266e+08;
8192;2048;262144;1;8;2;4;16;4;2.56235;6.00028e+07;
8192;2048;262144;1;8;2;4;16;8;2.58517;3.133e+07;
8192;2048;262144;1;8;2;4;16;16;2.66688;1.80413e+07;
8192;2048;262144;1;8;2;8;16;2;6.53963;9.46413e+07;
8192;2048;262144;1;8;2;8;16;4;6.59092;5.09436e+07;
8192;2048;262144;1;8;2;8;16;8;6.64151;2.72724e+07;
8192;2048;262144;1;8;2;8;16;16;6.78101;1.61146e+07;
8192;2048;262144;1;8;4;1;16;2;1.22886;2.17725e+08;
8192;2048;262144;1;8;4;1;16;4;1.2669;1.16151e+08;
8192;2048;262144;1;8;4;1;16;8;1.2897;6.02652e+07;
8192;2048;262144;1;8;4;1;16;16;1.37138;3.40586e+07;
8192;2048;262144;1;8;4;2;16;2;1.38028;1.49253e+08;
8192;2048;262144;1;8;4;2;16;4;1.41201;7.97554e+07;
8192;2048;262144;1;8;4;2;16;8;1.43284;4.15493e+07;
8192;2048;262144;1;8;4;2;16;16;1.517;2.41823e+07;
8192;2048;262144;1;8;4;4;16;2;2.5444;1.12699e+08;
8192;2048;262144;1;8;4;4;16;4;2.57662;6.0073e+07;
8192;2048;262144;1;8;4;4;16;8;2.59499;3.11107e+07;
8192;2048;262144;1;8;4;4;16;16;2.67962;1.80168e+07;
8192;2048;262144;1;8;4;8;16;2;6.55062;9.47703e+07;
8192;2048;262144;1;8;4;8;16;4;6.60034;5.0904e+07;
8192;2048;262144;1;8;4;8;16;8;6.64933;2.71906e+07;
8192;2048;262144;1;8;4;8;16;16;6.78993;1.60924e+07;
8192;2048;262144;1;8;8;1;16;2;1.28022;2.18041e+08;
8192;2048;262144;1;8;8;1;16;4;1.31626;1.15918e+08;
8192;2048;262144;1;8;8;1;16;8;1.34019;6.02503e+07;
8192;2048;262144;1;8;8;1;16;16;1.42205;3.40573e+07;
8192;2048;262144;1;8;8;2;16;2;1.43193;1.49534e+08;
8192;2048;262144;1;8;8;2;16;4;1.46159;7.95452e+07;
8192;2048;262144;1;8;8;2;16;8;1.48361;4.15368e+07;
8192;2048;262144;1;8;8;2;16;16;1.56789;2.41805e+07;
8192;2048;262144;1;8;8;4;16;2;2.60908;1.12923e+08;
8192;2048;262144;1;8;8;4;16;4;2.63883;5.98798e+07;
8192;2048;262144;1;8;8;4;16;8;2.65749;3.10308e+07;
8192;2048;262144;1;8;8;4;16;16;2.74346;1.80138e+07;
8192;2048;262144;1;8;8;8;16;2;6.5986;9.48459e+07;
8192;2048;262144;1;8;8;8;16;4;6.64661;5.08153e+07;
8192;2048;262144;1;8;8;8;16;8;6.69672;2.71858e+07;
8192;2048;262144;1;8;8;8;16;16;6.8374;1.60909e+07;
8192;2048;262144;2;2;2;1;16;2;1.87502;2.15881e+08;
8192;2048;262144;2;2;2;1;16;4;1.91301;1.1536e+08;
8192;2048;262144;2;2;2;1;16;8;1.93589;5.99372e+07;
8192;2048;262144;2;2;2;1;16;16;2.01437;3.38168e+07;
8192;2048;262144;2;2;2;2;16;2;2.09455;1.48416e+08;
8192;2048;262144;2;2;2;2;16;4;2.12718;7.95229e+07;
8192;2048;262144;2;2;2;2;16;8;2.1496;4.16041e+07;
8192;2048;262144;2;2;2;2;16;16;2.23059;2.41446e+07;
8192;2048;262144;2;2;2;4;16;2;3.46373;1.12079e+08;
8192;2048;262144;2;2;2;4;16;4;3.49684;5.99232e+07;
8192;2048;262144;2;2;2;4;16;8;3.5192;3.12887e+07;
8192;2048;262144;2;2;2;4;16;16;3.59953;1.80225e+07;
8192;2048;262144;2;2;2;8;16;2;10.2293;9.46843e+07;
8192;2048;262144;2;2;2;8;16;4;10.2804;5.09822e+07;
8192;2048;262144;2;2;2;8;16;8;10.3302;2.7281e+07;
8192;2048;262144;2;2;2;8;16;16;10.4686;1.61252e+07;
8192;2048;262144;2;2;4;1;16;2;1.89604;2.16135e+08;
8192;2048;262144;2;2;4;1;16;4;1.93368;1.15408e+08;
8192;2048;262144;2;2;4;1;16;8;1.9545;5.97616e+07;
8192;2048;262144;2;2;4;1;16;16;2.03399;3.37763e+07;
8192;2048;262144;2;2;4;2;16;2;2.11632;1.48838e+08;
8192;2048;262144;2;2;4;2;16;4;2.14785;7.9566e+07;
8192;2048;262144;2;2;4;2;16;8;2.16788;4.14265e+07;
8192;2048;262144;2;2;4;2;16;16;2.25048;2.41142e+07;
8192;2048;262144;2;2;4;4;16;2;3.48698;1.12515e+08;
8192;2048;262144;2;2;4;4;16;4;3.51893;5.99924e+07;
8192;2048;262144;2;2;4;4;16;8;3.5372;3.10877e+07;
8192;2048;262144;2;2;4;4;16;16;3.62017;1.79983e+07;
8192;2048;262144;2;2;4;8;16;2;10.2497;9.48189e+07;
8192;2048;262144;2;2;4;8;16;4;10.2992;5.09399e+07;
8192;2048;262144;2;2;4;8;16;8;10.3473;2.71968e+07;
8192;2048;262144;2;2;4;8;16;16;10.4871;1.61065e+07;
8192;2048;262144;2;2;8;1;16;2;1.99226;2.16437e+08;
8192;2048;262144;2;2;8;1;16;4;2.02812;1.15174e+08;
8192;2048;262144;2;2;8;1;16;8;2.04993;5.97459e+07;
8192;2048;262144;2;2;8;1;16;16;2.12966;3.37734e+07;
8192;2048;262144;2;2;8;2;16;2;2.21321;1.49117e+08;
8192;2048;262144;2;2;8;2;16;4;2.2429;7.93589e+07;
8192;2048;262144;2;2;8;2;16;8;2.26401;4.14138e+07;
8192;2048;262144;2;2;8;2;16;16;2.34677;2.4111e+07;
8192;2048;262144;2;2;8;4;16;2;3.58847;1.12741e+08;
8192;2048;262144;2;2;8;4;16;4;3.61809;5.97982e+07;
8192;2048;262144;2;2;8;4;16;8;3.63661;3.10087e+07;
8192;2048;262144;2;2;8;4;16;16;3.72093;1.79946e+07;
8192;2048;262144;2;2;8;8;16;2;10.3414;9.48829e+07;
8192;2048;262144;2;2;8;8;16;4;10.3897;5.08569e+07;
8192;2048;262144;2;2;8;8;16;8;10.4388;2.7194e+07;
8192;2048;262144;2;2;8;8;16;16;10.5788;1.61057e+07;
8192;2048;262144;2;4;2;1;16;2;1.52156;2.15885e+08;
8192;2048;262144;2;4;2;1;16;4;1.55972;1.15345e+08;
8192;2048;262144;2;4;2;1;16;8;1.58285;5.99326e+07;
8192;2048;262144;2;4;2;1;16;16;1.66188;3.38131e+07;
8192;2048;262144;2;4;2;2;16;2;1.66896;1.48419e+08;
8192;2048;262144;2;4;2;2;16;4;1.70165;7.95099e+07;
8192;2048;262144;2;4;2;2;16;8;1.72421;4.1598e+07;
8192;2048;262144;2;4;2;2;16;16;1.80573;2.41396e+07;
8192;2048;262144;2;4;2;4;16;2;2.70849;1.12052e+08;
8192;2048;262144;2;4;2;4;16;4;2.74166;5.99053e+07;
8192;2048;262144;2;4;2;4;16;8;2.76421;3.12872e+07;
8192;2048;262144;2;4;2;4;16;16;2.84442;1.80061e+07;
8192;2048;262144;2;4;2;8;16;2;7.8334;9.46097e+07;
8192;2048;262144;2;4;2;8;16;4;7.88521;5.0972e+07;
8192;2048;262144;2;4;2;8;16;8;7.93466;2.72653e+07;
8192;2048;262144;2;4;2;8;16;16;8.07257;1.61059e+07;
8192;2048;262144;2;4;4;1;16;2;1.53616;2.16126e+08;
8192;2048;262144;2;4;4;1;16;4;1.57405;1.15396e+08;
8192;2048;262144;2;4;4;1;16;8;1.59512;5.97587e+07;
8192;2048;262144;2;4;4;1;16;16;1.67513;3.37736e+07;
8192;2048;262144;2;4;4;2;16;2;1.68434;1.4884e+08;
8192;2048;262144;2;4;4;2;16;4;1.71607;7.95626e+07;
8192;2048;262144;2;4;4;2;16;8;1.73613;4.14216e+07;
8192;2048;262144;2;4;4;2;16;16;1.81918;2.41084e+07;
8192;2048;262144;2;4;4;4;16;2;2.72485;1.12483e+08;
8192;2048;262144;2;4;4;4;16;4;2.75698;5.99786e+07;
8192;2048;262144;2;4;4;4;16;8;2.77517;3.10752e+07;
8192;2048;262144;2;4;4;4;16;16;2.85818;1.7982e+07;
8192;2048;262144;2;4;4;8;16;2;7.84763;9.47437e+07;
8192;2048;262144;2;4;4;8;16;4;7.89774;5.09272e+07;
8192;2048;262144;2;4;4;8;16;8;7.94585;2.71878e+07;
8192;2048;262144;2;4;4;8;16;16;8.08477;1.60839e+07;
8192;2048;262144;2;4;8;1;16;2;1.60265;2.16428e+08;
8192;2048;262144;2;4;8;1;16;4;1.63881;1.15172e+08;
8192;2048;262144;2;4;8;1;16;8;1.66077;5.97419e+07;
8192;2048;262144;2;4;8;1;16;16;1.74098;3.37704e+07;
8192;2048;262144;2;4;8;2;16;2;1.75125;1.49115e+08;
8192;2048;262144;2;4;8;2;16;4;1.78107;7.93533e+07;
8192;2048;262144;2;4;8;2;16;8;1.80223;4.14079e+07;
8192;2048;262144;2;4;8;2;16;16;1.88546;2.41058e+07;
8192;2048;262144;2;4;8;4;16;2;2.79417;1.12709e+08;
8192;2048;262144;2;4;8;4;16;4;2.82392;5.9784e+07;
8192;2048;262144;2;4;8;4;16;8;2.84216;3.09852e+07;
8192;2048;262144;2;4;8;4;16;16;2.9267;1.79782e+07;
8192;2048;262144;2;4;8;8;16;2;7.91054;9.48123e+07;
8192;2048;262144;2;4;8;8;16;4;7.95937;5.0843e+07;
8192;2048;262144;2;4;8;8;16;8;8.0084;2.71827e+07;
8192;2048;262144;2;4;8;8;16;16;8.14745;1.60818e+07;
8192;2048;262144;2;8;2;1;16;2;1.3429;2.15878e+08;
8192;2048;262144;2;8;2;1;16;4;1.38155;1.15354e+08;
8192;2048;262144;2;8;2;1;16;8;1.40505;5.99357e+07;
8192;2048;262144;2;8;2;1;16;16;1.48511;3.38146e+07;
8192;2048;262144;2;8;2;2;16;2;1.44945;1.48432e+08;
8192;2048;262144;2;8;2;2;16;4;1.48237;7.952e+07;
8192;2048;262144;2;8;2;2;16;8;1.50517;4.15975e+07;
8192;2048;262144;2;8;2;2;16;16;1.58754;2.41379e+07;
8192;2048;262144;2;8;2;4;16;2;2.60219;1.12089e+08;
8192;2048;262144;2;8;2;4;16;4;2.63551;5.99145e+07;
8192;2048;262144;2;8;2;4;16;8;2.65861;3.12971e+07;
8192;2048;262144;2;8;2;4;16;16;2.73974;1.80072e+07;
8192;2048;262144;2;8;2;8;16;2;6.57727;9.46206e+07;
8192;2048;262144;2;8;2;8;16;4;6.62873;5.09422e+07;
8192;2048;262144;2;8;2;8;16;8;6.67892;2.72576e+07;
8192;2048;262144;2;8;2;8;16;16;6.81827;1.61044e+07;
8192;2048;262144;2;8;4;1;16;2;1.35414;2.16127e+08;
8192;2048;262144;2;8;4;1;16;4;1.39242;1.15402e+08;
8192;2048;262144;2;8;4;1;16;8;1.41386;5.97621e+07;
8192;2048;262144;2;8;4;1;16;16;1.4949;3.37742e+07;
8192;2048;262144;2;8;4;2;16;2;1.46139;1.48851e+08;
8192;2048;262144;2;8;4;2;16;4;1.4933;7.95703e+07;
8192;2048;262144;2;8;4;2;16;8;1.51362;4.14218e+07;
8192;2048;262144;2;8;4;2;16;16;1.59751;2.41072e+07;
8192;2048;262144;2;8;4;4;16;2;2.6174;1.12521e+08;
8192;2048;262144;2;8;4;4;16;4;2.64963;5.99856e+07;
8192;2048;262144;2;8;4;4;16;8;2.66824;3.10813e+07;
8192;2048;262144;2;8;4;4;16;16;2.75228;1.79834e+07;
8192;2048;262144;2;8;4;8;16;2;6.58823;9.47525e+07;
8192;2048;262144;2;8;4;8;16;4;6.63789;5.08946e+07;
8192;2048;262144;2;8;4;8;16;8;6.6868;2.71791e+07;
8192;2048;262144;2;8;4;8;16;16;6.8271;1.60817e+07;
8192;2048;262144;2;8;8;1;16;2;1.40459;2.16431e+08;
8192;2048;262144;2;8;8;1;16;4;1.44103;1.15181e+08;
8192;2048;262144;2;8;8;1;16;8;1.46342;5.97454e+07;
8192;2048;262144;2;8;8;1;16;16;1.54466;3.37721e+07;
8192;2048;262144;2;8;8;2;16;2;1.51218;1.49129e+08;
8192;2048;262144;2;8;8;2;16;4;1.54202;7.93612e+07;
8192;2048;262144;2;8;8;2;16;8;1.5635;4.14079e+07;
8192;2048;262144;2;8;8;2;16;16;1.64755;2.41044e+07;
8192;2048;262144;2;8;8;4;16;2;2.68111;1.12744e+08;
8192;2048;262144;2;8;8;4;16;4;2.71083;5.97908e+07;
8192;2048;262144;2;8;8;4;16;8;2.72961;3.09921e+07;
8192;2048;262144;2;8;8;4;16;16;2.81522;1.79821e+07;
8192;2048;262144;2;8;8;8;16;2;6.63585;9.48224e+07;
8192;2048;262144;2;8;8;8;16;4;6.68397;5.08111e+07;
8192;2048;262144;2;8;8;8;16;8;6.73385;2.71741e+07;
8192;2048;262144;2;8;8;8;16;16;6.87426;1.60805e+07;
8192;2048;262144;4;2;2;1;16;2;1.95145;2.15535e+08;
8192;2048;262144;4;2;2;1;16;4;1.98933;1.15186e+08;
8192;2048;262144;4;2;2;1;16;8;2.012;5.98206e+07;
8192;2048;262144;4;2;2;1;16;16;2.09018;3.3744e+07;
8192;2048;262144;4;2;2;2;16;2;2.1435;1.48347e+08;
8192;2048;262144;4;2;2;2;16;4;2.17611;7.94884e+07;
8192;2048;262144;4;2;2;2;16;8;2.19849;4.15812e+07;
8192;2048;262144;4;2;2;2;16;16;2.27946;2.41325e+07;
